,id_mutation,date_mutation,prix,type_local,nb_dépendances,surface_reelle_bati,surface_carrez,nombre_pieces_principales,prix_au_m2_carrez,prix_au_m2_réel,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,longitude,latitude
33330,2023-560836,2023-05-23,297000.0,Appartement,1.0,28.0,31.39,2.0,9462.0,10607.0,57.0,AV DU GAL MICHEL BIZOT,4075,75012.0,75112,Paris 12e Arrondissement,75,75112000BP0052,2.401616,48.835603
33331,2023-560837,2023-04-27,56750.0,Appartement,1.0,108.0,105.61,4.0,537.0,525.0,23.0,RUE SAINT AMAND,8478,75015.0,75115,Paris 15e Arrondissement,75,75115000AG0018,2.30863,48.835572
33334,2023-560838,2023-05-11,646000.0,Appartement,1.0,50.0,,2.0,,12920.0,257.0,BD RASPAIL,8045,75014.0,75114,Paris 14e Arrondissement,75,75114000AC0010,2.331554,48.837772
33336,2023-560839,2023-05-12,638340.0,Appartement,1.0,60.0,65.81,3.0,9700.0,10639.0,47.0,RUE DOMBASLE,2890,75015.0,75115,Paris 15e Arrondissement,75,75115000AE0050,2.300061,48.835732
33338,2023-560840,2023-04-27,470000.0,Appartement,1.0,37.0,37.52,2.0,12527.0,12703.0,36.0,RUE DU FER A MOULIN,3573,75005.0,75105,Paris 5e Arrondissement,75,75105000AU0086,2.352597,48.839224
33340,2023-560841,2023-05-11,421600.0,Appartement,0.0,42.0,43.03,2.0,9798.0,10038.0,64.0,BD AUGUSTE BLANQUI,0541,75013.0,75113,Paris 13e Arrondissement,75,75113000ES0009,2.348562,48.830232
33342,2023-560842,2023-05-11,827885.0,Appartement,1.0,41.0,132.59,3.0,6244.0,20192.0,11.0,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,75107000AC0058,2.330871,48.857212
33343,2023-560842,2023-05-11,1272115.0,Appartement,1.0,63.0,,3.0,,20192.0,11.0,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,75107000AC0058,2.330871,48.857212
33347,2023-560843,2023-05-16,448000.0,Appartement,1.0,38.0,34.28,2.0,13069.0,11789.0,40.0,RUE DU FER A MOULIN,3573,75005.0,75105,Paris 5e Arrondissement,75,75105000AU0046,2.352437,48.838922
33350,2023-560845,2023-05-17,548000.0,Appartement,1.0,46.0,50.34,2.0,10886.0,11913.0,25.0,RUE DE LA ROQUETTE,8358,75011.0,75111,Paris 11e Arrondissement,75,75111000CA0029,2.372599,48.855271
33352,2023-560846,2023-05-10,735000.0,Appartement,1.0,60.0,60.21,3.0,12207.0,12250.0,36.0,RUE MONGE,6432,75005.0,75105,Paris 5e Arrondissement,75,75105000AJ0060,2.351466,48.84589
33355,2023-560847,2023-05-12,2033700.0,Appartement,2.0,130.0,141.07,6.0,14416.0,15644.0,129.0,RUE LAURISTON,5401,75016.0,75116,Paris 16e Arrondissement,75,75116000DW0124,2.285675,48.865459
33356,2023-560848,2023-05-17,141200.0,Appartement,0.0,24.0,23.45,2.0,6021.0,5883.0,21.0,RUE DU GROS CAILLOU,4348,75007.0,75107,Paris 7e Arrondissement,75,75107000CD0056,2.303209,48.856739
33357,2023-560848,2023-05-17,123550.0,Appartement,0.0,21.0,,1.0,,5883.0,21.0,RUE DU GROS CAILLOU,4348,75007.0,75107,Paris 7e Arrondissement,75,75107000CD0056,2.303209,48.856739
33359,2023-560850,2023-05-11,276000.0,Appartement,0.0,32.0,32.16,1.0,8582.0,8625.0,189.0,RUE DE LOURMEL,5814,75015.0,75115,Paris 15e Arrondissement,75,75115000EV0056,2.281445,48.836861
33361,2023-560851,2023-05-22,582000.0,Appartement,1.0,59.0,61.07,3.0,9530.0,9864.0,85.0,RUE DE REUILLY,8175,75012.0,75112,Paris 12e Arrondissement,75,75112000CO0010,2.390379,48.8449
33362,2023-560852,2023-05-16,218000.0,Appartement,0.0,22.0,25.65,2.0,8499.0,9909.0,58.0,AV DE CHOISY,2015,75013.0,75113,Paris 13e Arrondissement,75,75113000CU0013,2.362836,48.823395
33363,2023-560853,2023-05-24,373000.0,Appartement,1.0,27.0,33.23,2.0,11225.0,13815.0,59.0,RUE FONDARY,3705,75015.0,75115,Paris 15e Arrondissement,75,75115000DG0030,2.295643,48.847266
33365,2023-560854,2023-05-23,111988.0,Appartement,0.0,92.0,,4.0,,1217.0,53.0,RUE DE MONTREUIL,6530,75011.0,75111,Paris 11e Arrondissement,75,75111000CT0112,2.389157,48.850798
33366,2023-560855,2023-04-28,376500.0,Appartement,1.0,35.0,38.29,2.0,9833.0,10757.0,25.0,RUE JASMIN,4836,75016.0,75116,Paris 16e Arrondissement,75,75116000BR0096,2.266032,48.851411
33369,2023-560857,2023-05-04,750000.0,Appartement,1.0,73.0,72.88,3.0,10291.0,10274.0,11.0,RUE DAUBENTON,2580,75005.0,75105,Paris 5e Arrondissement,75,75105000AT0021,2.354436,48.841172
33372,2023-560858,2023-05-23,185000.0,Appartement,0.0,15.0,15.47,1.0,11959.0,12333.0,5.0,IMP CROZATIER,2471,75012.0,75112,Paris 12e Arrondissement,75,75112000EX0059,2.379794,48.848226
33374,2023-560859,2023-05-04,1160000.0,Appartement,1.0,98.0,97.06,4.0,11951.0,11837.0,22.0,RUE ERLANGER,3320,75016.0,75116,Paris 16e Arrondissement,75,75116000AZ0065,2.260204,48.846368
33376,2023-560860,2023-05-12,723480.0,Appartement,1.0,60.0,58.45,2.0,12378.0,12058.0,36.0,AV REILLE,8105,75014.0,75114,Paris 14e Arrondissement,75,75114000AW0090,2.339095,48.825002
33379,2023-560861,2023-05-09,12555000.0,Appartement,0.0,309.0,346.4,6.0,36244.0,40631.0,44.0,RUE DE BELLECHASSE,0825,75007.0,75107,Paris 7e Arrondissement,75,75107000AX0089,2.321745,48.85763
33382,2023-560864,2023-05-11,972150.0,Appartement,0.0,103.0,106.02,4.0,9169.0,9438.0,39.0,BD SUCHET,9107,75016.0,75116,Paris 16e Arrondissement,75,75116000CP0003,2.264875,48.856447
33384,2023-560865,2023-05-10,270000.0,Appartement,0.0,39.0,,2.0,,6923.0,37.0,RUE DE LA PROCESSION,7845,75015.0,75115,Paris 15e Arrondissement,75,75115000CK0012,2.307753,48.83802
33386,2023-560866,2023-05-10,459000.0,Appartement,1.0,40.0,50.54,3.0,9082.0,11475.0,10.0,RUE VERONESE,9702,75013.0,75113,Paris 13e Arrondissement,75,75113000AV0012,2.354532,48.833919
33388,2023-560867,2023-05-22,341000.0,Appartement,1.0,33.0,33.45,2.0,10194.0,10333.0,28.0,RUE DELAMBRE,2657,75014.0,75114,Paris 14e Arrondissement,75,75114000AG0033,2.326222,48.84176
33390,2023-560869,2023-05-17,275000.0,Appartement,1.0,26.0,,1.0,,10577.0,15.0,RUE GEORGES PITARD,4147,75015.0,75115,Paris 15e Arrondissement,75,75115000AH0065,2.310772,48.834823
33392,2023-560870,2023-05-10,845700.0,Appartement,0.0,55.0,71.02,3.0,11908.0,15376.0,50.0,RUE JEAN PIERRE TIMBAUD,4939,75011.0,75111,Paris 11e Arrondissement,75,75111000AM0019,2.37291,48.866163
33394,2023-560872,2023-05-17,831884.0,Appartement,0.0,41.0,,2.0,,20290.0,22.0,RUE DE L ECHAUDE,3080,75006.0,75106,Paris 6e Arrondissement,75,75106000BJ0010,2.335806,48.853763
33395,2023-560872,2023-05-17,568116.0,Appartement,0.0,28.0,,2.0,,20290.0,22.0,RUE DE L ECHAUDE,3080,75006.0,75106,Paris 6e Arrondissement,75,75106000BJ0010,2.335806,48.853763
33396,2023-560873,2023-05-11,160000.0,Appartement,0.0,13.0,18.4,1.0,8696.0,12308.0,85.0,RUE ALBERT,0114,75013.0,75113,Paris 13e Arrondissement,75,75113000CP0047,2.370121,48.827062
33397,2023-560874,2023-05-05,1780000.0,Appartement,0.0,95.0,109.55,6.0,16248.0,18737.0,1.0,RUE REGIS,8094,75006.0,75106,Paris 6e Arrondissement,75,75106000AY0011,2.32467,48.847808
33401,2023-560875,2023-05-05,867000.0,Appartement,1.0,50.0,67.11,2.0,12919.0,17340.0,83.0,AV DE SAINT-MANDE,8682,75012.0,75112,Paris 12e Arrondissement,75,75112000AI0071,2.407471,48.844792
33405,2023-560876,2023-05-11,1405500.0,Appartement,1.0,128.0,127.36,5.0,11036.0,10980.0,3.0,SQ DU CROISIC,2449,75015.0,75115,Paris 15e Arrondissement,75,75115000CV0003,2.317518,48.845835
33406,2023-560877,2023-04-17,267000.0,Appartement,0.0,35.0,,2.0,,7629.0,9.0,PAS DUDOUY,2957,75011.0,75111,Paris 11e Arrondissement,75,75111000AY0043,2.380992,48.862716
33407,2023-560878,2023-05-05,300000.0,Appartement,1.0,30.0,30.73,2.0,9762.0,10000.0,10.0,IMP BON SECOURS,1103,75011.0,75111,Paris 11e Arrondissement,75,75111000BW0089,2.382824,48.855166
33410,2023-560879,2023-04-27,690000.0,Appartement,1.0,61.0,62.51,2.0,11038.0,11311.0,116.0,AV MOZART,6626,75016.0,75116,Paris 16e Arrondissement,75,75116000BW0020,2.266504,48.850075
33412,2023-560881,2023-05-09,3800000.0,Appartement,0.0,226.0,,6.0,,16814.0,17.0,RUE DUROC,3045,75007.0,75107,Paris 7e Arrondissement,75,75107000BI0001,2.312618,48.847349
33417,2023-560883,2023-03-21,160000.0,Appartement,0.0,24.0,,1.0,,6667.0,15.0,RUE DECRES,2639,75014.0,75114,Paris 14e Arrondissement,75,75114000DN0113,2.314718,48.832614
33418,2023-560884,2023-05-26,985000.0,Appartement,1.0,92.0,,4.0,,10707.0,2.0,PL DE LA PORTE D AUTEUIL,7644,75016.0,75116,Paris 16e Arrondissement,75,75116000BP0001,2.258697,48.848963
33423,2023-560888,2023-05-09,1011500.0,Appartement,1.0,77.0,,2.0,,13136.0,22.0,RUE DURET,3039,75016.0,75116,Paris 16e Arrondissement,75,75116000FA0040,2.286588,48.87468
33428,2023-560889,2023-05-25,1190190.0,Appartement,1.0,100.0,,4.0,,11902.0,15.0,RUE PETRARQUE,7356,75016.0,75116,Paris 16e Arrondissement,75,75116000DS0004,2.283225,48.861542
33432,2023-560891,2023-05-12,1025000.0,Appartement,1.0,92.0,89.68,3.0,11430.0,11141.0,11.0,RUE LE BRUN,5433,75013.0,75113,Paris 13e Arrondissement,75,75113000AT0004,2.355247,48.836874
33433,2023-560892,2023-05-09,663070.0,Appartement,1.0,59.0,59.33,3.0,11176.0,11238.0,1.0,RUE JULES SIMON,5105,75015.0,75115,Paris 15e Arrondissement,75,75115000BP0013,2.292328,48.841082
33435,2023-560893,2023-05-09,720000.0,Appartement,1.0,60.0,61.04,4.0,11796.0,12000.0,78.0,RUE DE LONGCHAMP,5744,75016.0,75116,Paris 16e Arrondissement,75,75116000DW0110,2.284552,48.865534
33439,2023-560895,2023-05-10,287600.0,Appartement,1.0,27.0,28.81,1.0,9983.0,10652.0,24.0,RUE MONSIEUR LE PRINCE,6444,75006.0,75106,Paris 6e Arrondissement,75,75106000AK0004,2.339717,48.849549
33440,2023-560896,2023-05-16,890000.0,Appartement,1.0,75.0,73.98,4.0,12030.0,11867.0,22.0,RUE DE MAGDEBOURG,5901,75016.0,75116,Paris 16e Arrondissement,75,75116000FR0035,2.289318,48.864785
33442,2023-560897,2023-05-24,460000.0,Appartement,0.0,56.0,57.34,3.0,8022.0,8214.0,98.0,BD DE L HOPITAL,4649,75013.0,75113,Paris 13e Arrondissement,75,75113000AR0048,2.358697,48.836523
33444,2023-560898,2023-05-12,1627000.0,Appartement,2.0,125.0,125.8,3.0,12933.0,13016.0,5.0,AV ERLANGER,3319,75016.0,75116,Paris 16e Arrondissement,75,75116000AN0032,2.262648,48.847676
33447,2023-560899,2023-05-25,402150.0,Appartement,1.0,41.0,,1.0,,9809.0,31.0,RUE JOUVENET,5042,75016.0,75116,Paris 16e Arrondissement,75,75116000AQ0026,2.264201,48.843047
33451,2023-560900,2023-05-25,548000.0,Appartement,2.0,61.0,61.8,2.0,8867.0,8984.0,75.0,RUE DUTOT,3059,75015.0,75115,Paris 15e Arrondissement,75,75115000AC0046,2.307663,48.837013
33453,2023-560901,2023-05-15,526000.0,Appartement,0.0,64.0,62.1,3.0,8470.0,8219.0,35.0,RUE CHARCOT,1786,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0019,2.37022,48.829935
33456,2023-560903,2023-05-16,745000.0,Appartement,1.0,68.0,53.63,1.0,13891.0,10956.0,3.0,RUE DES FOSSES ST JACQUES,3749,75005.0,75105,Paris 5e Arrondissement,75,75105000BJ0039,2.343655,48.846136
33458,2023-560904,2023-05-25,279000.0,Appartement,0.0,25.0,,1.0,,11160.0,65.0,RUE VIOLET,9869,75015.0,75115,Paris 15e Arrondissement,75,75115000DZ0040,2.29189,48.845791
33462,2023-560906,2023-05-23,243003.0,Appartement,1.0,51.0,,3.0,,4765.0,7.0,RUE LARREY,5362,75005.0,75105,Paris 5e Arrondissement,75,75105000AL0125,2.353305,48.841809
33463,2023-560906,2023-05-23,157237.0,Appartement,1.0,33.0,,2.0,,4765.0,7.0,RUE LARREY,5362,75005.0,75105,Paris 5e Arrondissement,75,75105000AL0125,2.353305,48.841809
33465,2023-560907,2023-05-10,300000.0,Appartement,1.0,29.0,30.85,2.0,9724.0,10345.0,18.0,RUE GUYTON DE MORVEAU,4447,75013.0,75113,Paris 13e Arrondissement,75,75113000DN0036,2.347693,48.825271
33467,2023-560908,2023-05-11,136000.0,Appartement,1.0,39.0,35.08,2.0,3877.0,3487.0,7.0,RUE DE VOUILLE,9919,75015.0,75115,Paris 15e Arrondissement,75,75115000AF0012,2.303774,48.835603
33468,2023-560909,2023-05-17,448000.0,Appartement,0.0,36.0,31.33,2.0,14299.0,12444.0,3.0,RUE D OLIVET,6886,75007.0,75107,Paris 7e Arrondissement,75,75107000BG0050,2.319582,48.849513
33470,2023-560911,2023-05-05,559800.0,Appartement,1.0,49.0,48.93,3.0,11441.0,11424.0,38.0,AV DAUMESNIL,2584,75012.0,75112,Paris 12e Arrondissement,75,75112000EW0058,2.376366,48.846587
33474,2023-560913,2023-04-28,482847.0,Appartement,2.0,105.0,,5.0,,4599.0,255.0,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,75111000CP0081,2.393295,48.85032
33475,2023-560913,2023-04-28,147153.0,Appartement,1.0,32.0,,2.0,,4599.0,255.0,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,75111000CP0081,2.393295,48.85032
33479,2023-560915,2023-05-22,450000.0,Appartement,1.0,36.0,34.68,2.0,12976.0,12500.0,176.0,RUE DE GRENELLE,4314,75007.0,75107,Paris 7e Arrondissement,75,75107000BZ0012,2.306872,48.858206
33481,2023-560916,2023-05-15,223350.0,Appartement,0.0,20.0,,1.0,,11168.0,27.0,RUE DES CINQ DIAMANTS,2047,75013.0,75113,Paris 13e Arrondissement,75,75113000EC0100,2.350701,48.828588
33482,2023-560917,2023-05-12,355000.0,Appartement,1.0,37.0,32.66,2.0,10870.0,9595.0,3.0,RUE BOULITTE,1172,75014.0,75114,Paris 14e Arrondissement,75,75114000CS0133,2.316757,48.828523
33486,2023-560919,2023-05-22,566500.0,Appartement,1.0,62.0,60.01,3.0,9440.0,9137.0,68.0,RUE DES CEVENNES,1663,75015.0,75115,Paris 15e Arrondissement,75,75115000ES0013,2.2824,48.841295
33490,2023-560920,2023-05-25,480000.0,Appartement,1.0,60.0,61.84,2.0,7762.0,8000.0,74.0,RUE DE PATAY,7098,75013.0,75113,Paris 13e Arrondissement,75,75113000CH0066,2.373383,48.826897
33493,2023-560922,2023-05-25,200000.0,Appartement,0.0,13.0,13.42,1.0,14903.0,15385.0,9.0,BD SAINT GERMAIN,8619,75005.0,75105,Paris 5e Arrondissement,75,75105000AD0019,2.354667,48.849204
33495,2023-560924,2023-05-12,290000.0,Appartement,0.0,28.0,,1.0,,10357.0,60.0,RUE DES ENTREPRENEURS,3289,75015.0,75115,Paris 15e Arrondissement,75,75115000EK0005,2.288186,48.845318
33496,2023-560925,2023-04-28,450000.0,Appartement,1.0,48.0,53.7,2.0,8380.0,9375.0,38.0,RUE DE L EGLISE,3177,75015.0,75115,Paris 15e Arrondissement,75,75115000EJ0010,2.287572,48.844179
33499,2023-560926,2023-05-25,690000.0,Appartement,1.0,60.0,,3.0,,11500.0,28.0,RUE DU GENERAL GUILHEM,4046,75011.0,75111,Paris 11e Arrondissement,75,75111000AY0098,2.379296,48.862396
33500,2023-560927,2023-04-28,372000.0,Appartement,1.0,40.0,,2.0,,9300.0,20.0,RUE NELATON,6711,75015.0,75115,Paris 15e Arrondissement,75,75115000DQ0015,2.28724,48.852942
33502,2023-560928,2023-05-12,226000.0,Appartement,0.0,27.0,,2.0,,8370.0,35.0,RUE DAMESME,2526,75013.0,75113,Paris 13e Arrondissement,75,75113000DV0106,2.355715,48.823211
33503,2023-560929,2023-05-11,232500.0,Appartement,1.0,20.0,20.35,2.0,11425.0,11625.0,21.0,RUE DU CARDINAL LEMOINE,1545,75005.0,75105,Paris 5e Arrondissement,75,75105000AD0038,2.353844,48.848285
33505,2023-560930,2023-05-15,615000.0,Appartement,1.0,59.0,,2.0,,10424.0,13.0,RUE DE L EPEE DE BOIS,3298,75005.0,75105,Paris 5e Arrondissement,75,75105000AL0109,2.350435,48.841357
33507,2023-560931,2023-04-27,716000.0,Appartement,1.0,57.0,,3.0,,12561.0,31.0,RUE DE MONTREUIL,6530,75011.0,75111,Paris 11e Arrondissement,75,75111000CT0161,2.385829,48.850643
33509,2023-560932,2023-05-16,432800.0,Appartement,1.0,50.0,41.85,3.0,10342.0,8656.0,42.0,RUE CASTAGNARY,1595,75015.0,75115,Paris 15e Arrondissement,75,75115000AI0027,2.308698,48.833352
33512,2023-560934,2023-05-26,392000.0,Appartement,1.0,49.0,37.09,3.0,10569.0,8000.0,77.0,RUE JEAN PIERRE TIMBAUD,4939,75011.0,75111,Paris 11e Arrondissement,75,75111000AK0007,2.377025,48.867701
33514,2023-560935,2023-05-26,479000.0,Appartement,1.0,57.0,56.41,2.0,8491.0,8404.0,228.0,RUE DU FBG ST ANTOINE,3514,75012.0,75112,Paris 12e Arrondissement,75,75112000CS0021,2.387645,48.849083
33516,2023-560936,2023-05-25,290000.0,Appartement,0.0,30.0,29.33,1.0,9887.0,9667.0,32.0,RUE DE LA VOUTE,9924,75012.0,75112,Paris 12e Arrondissement,75,75112000AI0117,2.40821,48.845944
33517,2023-560937,2023-05-11,520000.0,Appartement,1.0,62.0,62.65,3.0,8300.0,8387.0,17.0,RUE DES MARGUETTES,6061,75012.0,75112,Paris 12e Arrondissement,75,75112000AH0016,2.407413,48.843746
33521,2023-560939,2023-05-10,72000.0,Appartement,0.0,8.0,,1.0,,9000.0,19.0,PL DU COMMERCE,2244,75015.0,75115,Paris 15e Arrondissement,75,75115000DZ0033,2.293669,48.845197
33522,2023-560940,2023-05-17,310000.0,Appartement,1.0,35.0,32.22,2.0,9621.0,8857.0,14.0,RUE DES WALLONS,9940,75013.0,75113,Paris 13e Arrondissement,75,75113000AL0007,2.359877,48.838916
33524,2023-560941,2023-05-10,260000.0,Appartement,1.0,24.0,24.38,1.0,10664.0,10833.0,4.0,RUE CASTAGNARY,1595,75015.0,75115,Paris 15e Arrondissement,75,75115000AH0002,2.309853,48.835869
33526,2023-560942,2023-05-23,770000.0,Appartement,1.0,93.0,68.18,3.0,11294.0,8280.0,32.0,RUE LAURISTON,5401,75016.0,75116,Paris 16e Arrondissement,75,75116000FF0016,2.291142,48.870855
33530,2023-560943,2023-05-04,950000.0,Appartement,1.0,62.0,,3.0,,15323.0,28.0,RUE DUVIVIER,3065,75007.0,75107,Paris 7e Arrondissement,75,75107000BY0070,2.307217,48.8561
33531,2023-560944,2023-05-26,1389600.0,Appartement,1.0,100.0,,4.0,,13896.0,4.0,RUE VALENTIN HAUY,9554,75015.0,75115,Paris 15e Arrondissement,75,75115000CW0014,2.310375,48.847192
33534,2023-560945,2023-05-25,1111550.0,Appartement,2.0,105.0,108.74,6.0,10222.0,10586.0,5.0,RUE DE CASABLANCA,1583,75015.0,75115,Paris 15e Arrondissement,75,75115000EP0024,2.288874,48.838792
33536,2023-560946,2023-05-12,470370.0,Appartement,1.0,49.0,47.37,3.0,9930.0,9599.0,20.0,RUE ROSENWALD,8363,75015.0,75115,Paris 15e Arrondissement,75,75115000AJ0108,2.305588,48.833055
33541,2023-560948,2023-05-23,1615000.0,Appartement,0.0,148.0,102.0,5.0,15833.0,10912.0,16.0,RUE DE L ASSOMPTION,0503,75016.0,75116,Paris 16e Arrondissement,75,75116000CL0074,2.274056,48.853641
33543,2023-560949,2023-05-05,620000.0,Appartement,1.0,68.0,69.78,2.0,8885.0,9118.0,78.0,AV DE VERSAILLES,9706,75016.0,75116,Paris 16e Arrondissement,75,75116000AK0010,2.271839,48.8461
33546,2023-560950,2023-05-23,191000.0,Appartement,0.0,17.0,,1.0,,11235.0,19.0,RUE SINGER,8989,75016.0,75116,Paris 16e Arrondissement,75,75116000CI0087,2.277185,48.856157
33549,2023-560952,2023-05-16,138750.0,Appartement,2.0,45.0,49.1,2.0,2826.0,3083.0,50.0,RUE SAINT DIDIER,8527,75016.0,75116,Paris 16e Arrondissement,75,75116000DW0078,2.284322,48.867097
33556,2023-560952,2023-05-16,231250.0,Appartement,3.0,75.0,,3.0,,3083.0,50.0,RUE SAINT DIDIER,8527,75016.0,75116,Paris 16e Arrondissement,75,75116000DW0078,2.284322,48.867097
33558,2023-560953,2023-05-10,355000.0,Appartement,1.0,30.0,,2.0,,11833.0,68.0,RUE ALBERT,0114,75013.0,75113,Paris 13e Arrondissement,75,75113000CP0073,2.371621,48.826722
33560,2023-560954,2023-05-15,320000.0,Appartement,1.0,45.0,39.17,2.0,8170.0,7111.0,79.0,BD VINCENT AURIOL,9853,75013.0,75113,Paris 13e Arrondissement,75,75113000BO0001,2.367846,48.834472
33563,2023-560956,2023-05-16,320000.0,Appartement,1.0,24.0,23.38,2.0,13687.0,13333.0,27.0,BD EDGAR QUINET,3116,75014.0,75114,Paris 14e Arrondissement,75,75114000AI0004,2.323085,48.84149
33564,2023-560957,2023-05-05,1100000.0,Appartement,0.0,75.0,75.33,3.0,14602.0,14667.0,27.0,RUE DE CHARONNE,1888,75011.0,75111,Paris 11e Arrondissement,75,75111000CD0031,2.375255,48.853517
33565,2023-560958,2023-05-09,480000.0,Appartement,1.0,52.0,,3.0,,9231.0,26.0,BD DIDEROT,2792,75012.0,75112,Paris 12e Arrondissement,75,75112000HB0007,2.375229,48.845798
33569,2023-560959,2023-05-15,1680000.0,Appartement,1.0,221.0,219.07,5.0,7669.0,7602.0,26.0,BD DE PORT-ROYAL,7740,75005.0,75105,Paris 5e Arrondissement,75,75105000AW0071,2.348656,48.83739
33570,2023-560960,2023-05-11,233000.0,Appartement,0.0,19.0,19.34,1.0,12048.0,12263.0,313.0,RUE DE VAUGIRARD,9624,75015.0,75115,Paris 15e Arrondissement,75,75115000BS0076,2.299407,48.838469
33571,2023-560961,2023-05-26,265000.0,Appartement,1.0,36.0,35.0,3.0,7571.0,7361.0,42.0,RUE DE TOLBIAC,9337,75013.0,75113,Paris 13e Arrondissement,75,75113000BH0051,2.371675,48.828041
33574,2023-560963,2023-05-15,720000.0,Appartement,1.0,92.0,90.11,4.0,7990.0,7826.0,122.0,RUE D ALESIA,0143,75014.0,75114,Paris 14e Arrondissement,75,75114000CR0116,2.32114,48.830049
33576,2023-560964,2023-05-04,900000.0,Appartement,1.0,62.0,74.49,4.0,12082.0,14516.0,8.0,RUE SCIPION,8884,75005.0,75105,Paris 5e Arrondissement,75,75105000AS0041,2.353954,48.838491
33578,2023-560965,2023-04-14,229000.0,Appartement,0.0,20.0,,1.0,,11450.0,32.0,RUE JEAN DE LA FONTAINE,5249,75016.0,75116,Paris 16e Arrondissement,75,75116000BU0046,2.272693,48.851675
33580,2023-560967,2023-05-10,689150.0,Appartement,1.0,55.0,50.95,3.0,13526.0,12530.0,29.0,RUE DESCARTES,2724,75005.0,75105,Paris 5e Arrondissement,75,75105000AJ0004,2.349411,48.845829
33585,2023-560969,2023-05-24,395000.0,Appartement,1.0,52.0,,2.0,,7596.0,56.0,RUE DE VOUILLE,9919,75015.0,75115,Paris 15e Arrondissement,75,75115000AI0134,2.308232,48.833262
33587,2023-560971,2023-04-27,1169000.0,Appartement,0.0,59.0,59.7,2.0,19581.0,19814.0,7.0,RUE COUCHE,2371,75014.0,75114,Paris 14e Arrondissement,75,75114000BU0098,2.331034,48.827483
33588,2023-560972,2023-05-09,586070.0,Appartement,0.0,69.0,70.12,3.0,8358.0,8494.0,207.0,RUE RAYMOND LOSSERAND,8061,75014.0,75114,Paris 14e Arrondissement,75,75114000DJ0041,2.306969,48.828146
33589,2023-560973,2023-05-25,191379.0,Appartement,0.0,17.0,16.92,1.0,11311.0,11258.0,40.0,RUE DU FAUBOURG DU TEMPLE,3508,75011.0,75111,Paris 11e Arrondissement,75,75111000AC0009,2.368895,48.869121
33590,2023-560974,2023-03-16,70000.0,Appartement,0.0,10.0,12.46,1.0,5618.0,7000.0,12.0,AV D EYLAU,3472,75016.0,75116,Paris 16e Arrondissement,75,75116000DU0015,2.285574,48.864281
33591,2023-560975,2023-05-16,1060049.0,Appartement,2.0,110.0,97.54,4.0,10868.0,9637.0,74.0,RUE DE LA TOUR,9362,75016.0,75116,Paris 16e Arrondissement,75,75116000DK0023,2.28006,48.861225
33594,2023-560976,2023-05-23,130000.0,Appartement,0.0,10.0,12.07,1.0,10771.0,13000.0,11.0,RUE DE MAGDEBOURG,5901,75016.0,75116,Paris 16e Arrondissement,75,75116000FR0027,2.289032,48.864363
33595,2023-560977,2023-04-27,650000.0,Appartement,1.0,65.0,,3.0,,10000.0,8.0,BD DES FILLES CALVAIRE,3642,75011.0,75111,Paris 11e Arrondissement,75,75111000BD0005,2.367558,48.861146
33598,2023-560978,2023-05-09,357000.0,Appartement,0.0,24.0,,2.0,,14875.0,183.0,BD SAINT GERMAIN,8619,75007.0,75107,Paris 7e Arrondissement,75,75107000AE0030,2.329344,48.854405
33599,2023-560979,2023-05-15,1160000.0,Appartement,0.0,114.0,108.95,5.0,10647.0,10175.0,116.0,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,75111000BK0022,2.377638,48.858898
33629,2023-560981,2023-05-10,890000.0,Appartement,1.0,98.0,98.09,4.0,9073.0,9082.0,26.0,RUE DAGORNO,2511,75012.0,75112,Paris 12e Arrondissement,75,75112000BZ0040,2.400097,48.842221
33633,2023-560982,2023-05-15,90000.0,Appartement,1.0,8.0,7.0,1.0,12857.0,11250.0,19.0,VLA DUTHY,3057,75014.0,75114,Paris 14e Arrondissement,75,75114000CT0090,2.317603,48.827573
33635,2023-560983,2023-05-03,765000.0,Appartement,1.0,43.0,,2.0,,17791.0,2.0,SQ ADANSON,0052,75005.0,75105,Paris 5e Arrondissement,75,75105000AU0053,2.351482,48.839027
