,id_mutation,date_mutation,prix,type_local,nombre_dependances,surface_reelle_bati,surface_carrez,nombre_pieces_principales,prix_au_m2_carrez,prix_au_m2_reel,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,longitude,latitude
29551,2023-561468,2023-06-01,695320.0,Appartement,2.0,55.0,56.02,3.0,12412.0,12642.0,4.0,BD DE L HOPITAL,4649,75005.0,75105,Paris 5e Arrondissement,75,75105000AQ0017,2.363553,48.842969
29555,2023-561469,2023-05-23,322240.0,Appartement,1.0,30.0,29.77,2.0,10824.0,10741.0,11.0,CITE DES TROIS BORNES,9455,75011.0,75111,Paris 11e Arrondissement,75,75111000AB0060,2.371443,48.867469
29556,2023-561470,2023-06-02,440000.0,Appartement,1.0,48.0,49.33,2.0,8920.0,9167.0,16.0,RUE DAGORNO,2511,75012.0,75112,Paris 12e Arrondissement,75,75112000BZ0041,2.399137,48.842172
29558,2023-561471,2023-05-23,495000.0,Appartement,0.0,50.0,46.77,3.0,10584.0,9900.0,53.0,RUE DU THEATRE,9230,75015.0,75115,Paris 15e Arrondissement,75,75115000DW0053,2.289369,48.848587
29559,2023-561472,2023-05-23,170000.0,Appartement,0.0,10.0,15.5,1.0,10968.0,17000.0,33.0,RUE SAINT AMAND,8478,75015.0,75115,Paris 15e Arrondissement,75,75115000AH0023,2.308915,48.834289
29560,2023-561473,2023-06-02,932000.0,Appartement,1.0,80.0,82.93,4.0,11238.0,11650.0,138.0,AV LEDRU ROLLIN,5467,75011.0,75111,Paris 11e Arrondissement,75,75111000BX0010,2.378538,48.854607
29563,2023-561475,2023-05-30,205500.0,Appartement,0.0,18.0,17.77,1.0,11564.0,11417.0,14.0,RUE LOUIS BRAILLE,5772,75012.0,75112,Paris 12e Arrondissement,75,75112000AR0036,2.401665,48.839476
29564,2023-561476,2023-06-02,487500.0,Appartement,0.0,55.0,55.78,3.0,8740.0,8864.0,34.0,RUE ABEL HOVELACQUE,0028,75013.0,75113,Paris 13e Arrondissement,75,75113000ES0032,2.352339,48.831524
29565,2023-561477,2023-05-25,260000.0,Appartement,1.0,18.0,18.72,1.0,13889.0,14444.0,22.0,RUE DE VARIZE,9603,75016.0,75116,Paris 16e Arrondissement,75,75116000AY0046,2.256902,48.842585
29567,2023-561478,2023-05-23,320000.0,Appartement,1.0,27.0,26.5,1.0,12075.0,11852.0,22.0,RUE MOUSSET ROBERT,6616,75012.0,75112,Paris 12e Arrondissement,75,75112000AC0073,2.403229,48.843503
29573,2023-561482,2023-06-01,350000.0,Appartement,0.0,70.0,71.61,3.0,4888.0,5000.0,71.0,RUE DE PASSY,7087,75016.0,75116,Paris 16e Arrondissement,75,75116000CI0020,2.27716,48.857797
29574,2023-561483,2023-06-05,910100.0,Appartement,0.0,80.0,,2.0,,11376.0,49.0,AV PAUL DOUMER,7149,75016.0,75116,Paris 16e Arrondissement,75,75116000DO0035,2.280816,48.859875
29576,2023-561484,2023-05-30,640000.0,Appartement,1.0,50.0,56.42,3.0,11343.0,12800.0,8.0,BD DU TEMPLE,9190,75011.0,75111,Paris 11e Arrondissement,75,75111000AO0008,2.366654,48.86401
29578,2023-561485,2023-05-15,550000.0,Appartement,1.0,49.0,,3.0,,11224.0,181.0,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,75111000CI0021,2.387351,48.853988
29580,2023-561486,2023-05-31,360000.0,Appartement,1.0,35.0,,2.0,,10286.0,4.0,RUE VERONESE,9702,75013.0,75113,Paris 13e Arrondissement,75,75113000AV0013,2.354908,48.834185
29581,2023-561487,2023-05-31,556500.0,Appartement,0.0,51.0,52.03,2.0,10696.0,10912.0,105.0,RUE DE LA CONVENTION,2300,75015.0,75115,Paris 15e Arrondissement,75,75115000EN0022,2.28799,48.841567
29583,2023-561488,2023-05-30,823250.0,Appartement,1.0,75.0,75.06,3.0,10968.0,10977.0,105.0,RUE DE L ABBE GROULT,0012,75015.0,75115,Paris 15e Arrondissement,75,75115000BS0116,2.300054,48.837537
29584,2023-561489,2023-05-31,2111000.0,Appartement,0.0,110.0,120.24,5.0,17557.0,19191.0,29.0,RUE BONAPARTE,1087,75006.0,75106,Paris 6e Arrondissement,75,75106000BK0075,2.334182,48.855022
29585,2023-561490,2023-05-11,545000.0,Appartement,1.0,61.0,61.1,3.0,8920.0,8934.0,3.0,PAS BARRAULT,0678,75013.0,75113,Paris 13e Arrondissement,75,75113000EC0031,2.349535,48.828104
29587,2023-561491,2023-05-31,760838.0,Appartement,0.0,68.0,68.1,2.0,11172.0,11189.0,4.0,VIL DU MONT TONNERRE,6539,75015.0,75115,Paris 15e Arrondissement,75,75115000CR0140,2.318381,48.844198
29589,2023-561492,2023-06-02,375030.0,Appartement,1.0,53.0,54.73,3.0,6852.0,7076.0,236.0,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,75112000DA0030,2.388524,48.839217
29590,2023-561493,2023-05-23,340000.0,Appartement,1.0,32.0,31.75,1.0,10709.0,10625.0,86.0,RUE OLIVIER DE SERRES,6889,75015.0,75115,Paris 15e Arrondissement,75,75115000BF0024,2.293137,48.83273
29592,2023-561494,2023-05-16,200000.0,Appartement,0.0,24.0,25.45,1.0,7859.0,8333.0,11.0,RUE BAULANT,0740,75012.0,75112,Paris 12e Arrondissement,75,75112000CZ0012,2.38703,48.841182
29594,2023-561496,2023-06-02,607500.0,Appartement,1.0,51.0,51.17,2.0,11872.0,11912.0,29.0,RUE DES BOULETS,1170,75011.0,75111,Paris 11e Arrondissement,75,75111000CT0107,2.389045,48.851277
29598,2023-561497,2023-06-06,2390000.0,Appartement,3.0,129.0,129.4,5.0,18470.0,18527.0,118.0,BD RASPAIL,8045,75006.0,75106,Paris 6e Arrondissement,75,75106000AW0053,2.328465,48.844369
29603,2023-561501,2023-05-24,571903.0,Appartement,3.0,51.0,,2.0,,11214.0,33.0,RUE DU COMMANDT RENE MOUCHOTTE,2236,75014.0,75114,Paris 14e Arrondissement,75,75114000DS0005,2.319718,48.837649
29607,2023-561503,2023-05-24,237000.0,Appartement,0.0,45.0,31.3,2.0,7572.0,5267.0,47.0,RUE DU MOULIN VERT,6606,75014.0,75114,Paris 14e Arrondissement,75,75114000CR0115,2.32129,48.830397
29609,2023-561504,2023-05-16,725000.0,Appartement,1.0,95.0,,5.0,,7632.0,67.0,BD SOULT,9047,75012.0,75112,Paris 12e Arrondissement,75,75112000AP0010,2.408076,48.839605
29613,2023-561507,2023-05-25,684850.0,Appartement,1.0,68.0,64.06,3.0,10691.0,10071.0,34.0,BD EXELMANS,3465,75016.0,75116,Paris 16e Arrondissement,75,75116000AR0026,2.264486,48.841502
29614,2023-561508,2023-05-03,57637.0,Appartement,0.0,20.0,,1.0,,2882.0,10.0,RUE LAKANAL,5275,75015.0,75115,Paris 15e Arrondissement,75,75115000EH0050,2.294464,48.844087
29615,2023-561509,2023-06-06,273000.0,Appartement,0.0,24.0,23.99,2.0,11380.0,11375.0,3.0,AV DE BOUVINES,1237,75011.0,75111,Paris 11e Arrondissement,75,75111000CN0051,2.395745,48.850181
29616,2023-561510,2023-06-07,323700.0,Appartement,1.0,29.0,30.76,2.0,10523.0,11162.0,24.0,RUE LACHARRIERE,5224,75011.0,75111,Paris 11e Arrondissement,75,75111000AY0097,2.379463,48.862432
29618,2023-561512,2023-05-25,272400.0,Appartement,1.0,28.0,,1.0,,9729.0,203.0,RUE D ALESIA,0143,75014.0,75114,Paris 14e Arrondissement,75,75114000CV0025,2.314737,48.831418
29621,2023-561515,2023-06-01,365000.0,Appartement,1.0,32.0,29.83,1.0,12236.0,11406.0,23.0,BD SUCHET,9107,75016.0,75116,Paris 16e Arrondissement,75,75116000CQ0038,2.266278,48.858865
29623,2023-561516,2023-05-31,1864141.0,Appartement,2.0,146.0,,6.0,,12768.0,4.0,RUE ALFRED BRUNEAU,0170,75016.0,75116,Paris 16e Arrondissement,75,75116000CJ0003,2.277152,48.855432
29628,2023-561517,2023-05-24,765000.0,Appartement,2.0,68.0,68.3,3.0,11201.0,11250.0,19.0,RUE SERVAN,8941,75011.0,75111,Paris 11e Arrondissement,75,75111000BO0067,2.383229,48.859761
29630,2023-561518,2023-05-30,640000.0,Appartement,2.0,58.0,56.45,2.0,11337.0,11034.0,10.0,RUE FREMICOURT,3854,75015.0,75115,Paris 15e Arrondissement,75,75115000DF0141,2.297601,48.846965
29634,2023-561520,2023-05-23,1520600.0,Appartement,1.0,118.0,133.38,5.0,11401.0,12886.0,60.0,RUE CHARDON LAGACHE,1790,75016.0,75116,Paris 16e Arrondissement,75,75116000AQ0019,2.263751,48.84283
29635,2023-561521,2023-05-12,309000.0,Appartement,1.0,45.0,36.03,2.0,8576.0,6867.0,171.0,BD VOLTAIRE,9907,75011.0,75111,Paris 11e Arrondissement,75,75111000CI0006,2.386064,48.854593
29637,2023-561522,2023-05-12,109500.0,Appartement,0.0,10.0,18.68,1.0,5862.0,10950.0,208.0,AV DU MAINE,5922,75014.0,75114,Paris 14e Arrondissement,75,75114000CJ0009,2.324871,48.830141
29638,2023-561522,2023-05-12,109500.0,Appartement,0.0,10.0,18.68,1.0,5862.0,10950.0,208.0,AV DU MAINE,5922,75014.0,75114,Paris 14e Arrondissement,75,75114000CJ0009,2.324871,48.830141
29639,2023-561523,2023-06-01,205828.0,Appartement,0.0,13.0,12.65,1.0,16271.0,15833.0,8.0,RUE DE LA SORBONNE,9033,75005.0,75105,Paris 5e Arrondissement,75,75105000BN0029,2.3432,48.84961
29641,2023-561524,2023-05-25,430000.0,Appartement,1.0,40.0,40.14,2.0,10713.0,10750.0,4.0,RUE EDOUARD QUENU,3154,75005.0,75105,Paris 5e Arrondissement,75,75105000AX0073,2.349326,48.839412
29643,2023-561525,2023-05-17,587346.0,Appartement,1.0,57.0,55.04,2.0,10671.0,10304.0,37.0,RUE BOBILLOT,1040,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0007,2.353572,48.828611
29645,2023-561526,2023-05-22,1250000.0,Appartement,1.0,130.0,108.67,5.0,11503.0,9615.0,206.0,RUE DU FBG ST ANTOINE,3514,75012.0,75112,Paris 12e Arrondissement,75,75112000CS0006,2.38564,48.849678
29647,2023-561528,2023-05-22,480000.0,Appartement,1.0,47.0,,2.0,,10213.0,80.0,BD DE REUILLY,8174,75012.0,75112,Paris 12e Arrondissement,75,75112000BY0106,2.400008,48.839255
29651,2023-561529,2023-05-31,583350.0,Appartement,2.0,47.0,46.06,2.0,12665.0,12412.0,46.0,RUE DE LA TOUR,9362,75016.0,75116,Paris 16e Arrondissement,75,75116000DP0051,2.282282,48.86015
29652,2023-561530,2023-06-05,1205000.0,Appartement,2.0,98.0,93.3,3.0,12915.0,12296.0,10.0,RUE GALILEE,3923,75016.0,75116,Paris 16e Arrondissement,75,75116000FM0015,2.291574,48.867496
29655,2023-561531,2023-06-02,363333.0,Appartement,1.0,48.0,53.37,3.0,6808.0,7569.0,24.0,RUE DE LA GLACIERE,4201,75013.0,75113,Paris 13e Arrondissement,75,75113000EL0016,2.34463,48.835641
29656,2023-561531,2023-06-02,181667.0,Appartement,1.0,24.0,,2.0,,7569.0,24.0,RUE DE LA GLACIERE,4201,75013.0,75113,Paris 13e Arrondissement,75,75113000EL0016,2.34463,48.835641
29660,2023-561532,2023-05-12,384000.0,Appartement,2.0,104.0,,5.0,,3692.0,72.0,AV DU DOC ARNOLD NETTER,2816,75012.0,75112,Paris 12e Arrondissement,75,75112000AI0007,2.406822,48.845944
29662,2023-561534,2023-05-23,283654.0,Appartement,1.0,42.0,38.07,3.0,7451.0,6754.0,4.0,RUE MADEMOISELLE,5893,75015.0,75115,Paris 15e Arrondissement,75,75115000EH0076,2.29417,48.843439
29664,2023-561535,2023-05-17,293700.0,Appartement,1.0,29.0,30.02,2.0,9783.0,10128.0,76.0,RUE D ALLERAY,0212,75015.0,75115,Paris 15e Arrondissement,75,75115000AG0002,2.307118,48.836223
29670,2023-561538,2023-05-30,890000.0,Appartement,1.0,54.0,50.02,2.0,17793.0,16481.0,4.0,RUE DES CISEAUX,2051,75006.0,75106,Paris 6e Arrondissement,75,75106000BJ0054,2.33389,48.852984
29672,2023-561539,2023-05-31,1055400.0,Appartement,1.0,50.0,59.44,2.0,17756.0,21108.0,108.0,RUE DU BAC,0620,75007.0,75107,Paris 7e Arrondissement,75,75107000AK0036,2.322927,48.853295
29674,2023-561541,2023-05-31,325000.0,Appartement,1.0,37.0,38.6,2.0,8420.0,8784.0,15.0,RUE DES JARDINIERS,4827,75012.0,75112,Paris 12e Arrondissement,75,75112000BS0031,2.396147,48.834514
29676,2023-561542,2023-05-31,325472.0,Appartement,1.0,26.0,28.21,2.0,11537.0,12518.0,13.0,PAS LANDRIEU,5317,75007.0,75107,Paris 7e Arrondissement,75,75107000CK0051,2.304132,48.859566
29679,2023-561544,2023-05-24,695000.0,Appartement,1.0,65.0,,3.0,,10692.0,97.0,AV DENFERT ROCHEREAU,2692,75014.0,75114,Paris 14e Arrondissement,75,75114000AP0009,2.333153,48.834697
29681,2023-561545,2023-05-30,407000.0,Appartement,1.0,38.0,,3.0,,10711.0,1.0,RUE AUGUSTE BARBIER,0537,75011.0,75111,Paris 11e Arrondissement,75,75111000AC0028,2.371345,48.868406
29683,2023-561547,2023-05-25,265582.0,Appartement,1.0,35.0,,2.0,,7588.0,3.0,RUE JOANES,4979,75014.0,75114,Paris 14e Arrondissement,75,75114000CT0072,2.317856,48.828706
29685,2023-561547,2023-05-25,364226.0,Appartement,1.0,48.0,,3.0,,7588.0,3.0,RUE JOANES,4979,75014.0,75114,Paris 14e Arrondissement,75,75114000CT0072,2.317856,48.828706
29687,2023-561548,2023-05-26,219000.0,Appartement,0.0,22.0,,1.0,,9955.0,9.0,BD DE PICPUS,7401,75012.0,75112,Paris 12e Arrondissement,75,75112000BZ0031,2.400006,48.840811
29688,2023-561549,2023-06-07,370000.0,Appartement,0.0,36.0,,2.0,,10278.0,3.0,RUE MATHURIN REGNIER,6174,75015.0,75115,Paris 15e Arrondissement,75,75115000CH0076,2.307331,48.840713
29689,2023-561550,2023-05-25,974000.0,Appartement,1.0,95.0,,3.0,,10253.0,112.0,QUAI LOUIS BLERIOT,5766,75016.0,75116,Paris 16e Arrondissement,75,75116000AJ0015,2.270776,48.844019
29691,2023-561551,2023-05-24,353000.0,Appartement,1.0,40.0,,2.0,,8825.0,17.0,RUE DE LA BRECHE AUX LOUPS,1265,75012.0,75112,Paris 12e Arrondissement,75,75112000BT0023,2.393564,48.837308
29693,2023-561552,2023-06-01,216675.0,Appartement,0.0,35.0,,1.0,,6191.0,21.0,RUE DES FAVORITES,3536,75015.0,75115,Paris 15e Arrondissement,75,75115000AB0058,2.304026,48.83854
29695,2023-561554,2023-05-24,1320000.0,Appartement,2.0,124.0,126.01,5.0,10475.0,10645.0,12.0,RUE DE LA GLACIERE,4201,75013.0,75113,Paris 13e Arrondissement,75,75113000EM0031,2.345052,48.836751
29698,2023-561555,2023-06-02,340000.0,Appartement,0.0,39.0,38.1,3.0,8924.0,8718.0,15.0,PAS ALEXANDRINE,0168,75011.0,75111,Paris 11e Arrondissement,75,75111000BS0161,2.387341,48.85608
29699,2023-561556,2023-05-23,86667.0,Appartement,0.0,13.0,,1.0,,6667.0,49.0,RUE DE LA GAITE,3919,75014.0,75114,Paris 14e Arrondissement,75,75114000AL0001,2.322928,48.838576
29701,2023-561556,2023-05-23,80000.0,Appartement,1.0,12.0,,1.0,,6667.0,49.0,RUE DE LA GAITE,3919,75014.0,75114,Paris 14e Arrondissement,75,75114000AL0001,2.322928,48.838576
29702,2023-561556,2023-05-23,106667.0,Appartement,0.0,16.0,34.34,1.0,3106.0,6667.0,49.0,RUE DE LA GAITE,3919,75014.0,75114,Paris 14e Arrondissement,75,75114000AL0001,2.322928,48.838576
29703,2023-561556,2023-05-23,126667.0,Appartement,0.0,19.0,3.62,1.0,34991.0,6667.0,49.0,RUE DE LA GAITE,3919,75014.0,75114,Paris 14e Arrondissement,75,75114000AL0001,2.322928,48.838576
29704,2023-561558,2023-05-26,150000.0,Appartement,0.0,20.0,,2.0,,7500.0,5.0,RUE DE L ECOLE POLYTECHNIQUE,3095,75005.0,75105,Paris 5e Arrondissement,75,75105000BL0047,2.347919,48.847445
29706,2023-561559,2023-05-26,1270000.0,Appartement,2.0,130.0,132.3,5.0,9599.0,9769.0,51.0,RUE DU GAL DELESTRAINT,4029,75016.0,75116,Paris 16e Arrondissement,75,75116000AS0011,2.257193,48.840231
29708,2023-561560,2023-05-22,1950000.0,Appartement,1.0,113.0,,5.0,,17257.0,12.0,RUE JULES GUESDE,5083,75014.0,75114,Paris 14e Arrondissement,75,75114000DR0032,2.320098,48.837111
29711,2023-561561,2023-05-15,2212224.0,Appartement,2.0,102.0,121.66,5.0,18184.0,21688.0,24.0,RUE DU REGARD,8092,75006.0,75106,Paris 6e Arrondissement,75,75106000BF0050,2.32672,48.847337
29714,2023-561562,2023-05-25,1850000.0,Appartement,1.0,145.0,130.48,5.0,14178.0,12759.0,43.0,RUE DE LA ROQUETTE,8358,75011.0,75111,Paris 11e Arrondissement,75,75111000CA0024,2.3738,48.855803
29715,2023-561563,2023-06-02,310000.0,Appartement,0.0,25.0,25.21,1.0,12297.0,12400.0,48.0,RUE DE L ASSOMPTION,0503,75016.0,75116,Paris 16e Arrondissement,75,75116000CL0017,2.270412,48.854457
29717,2023-561564,2023-05-30,425000.0,Appartement,1.0,70.0,61.97,3.0,6858.0,6071.0,10.0,RUE FRANQUET,3826,75015.0,75115,Paris 15e Arrondissement,75,75115000AI0097,2.306122,48.832806
29718,2023-561566,2023-05-05,142056.0,Appartement,0.0,13.0,12.44,1.0,11419.0,10927.0,68.0,RUE MOUFFETARD,6581,75005.0,75105,Paris 5e Arrondissement,75,75105000AY0043,2.349476,48.842771
29719,2023-561567,2023-05-31,225000.0,Appartement,0.0,33.0,31.52,1.0,7138.0,6818.0,228.0,RUE DE VAUGIRARD,9624,75015.0,75115,Paris 15e Arrondissement,75,75115000CG0014,2.304519,48.840817
29721,2023-561569,2023-05-22,120000.0,Appartement,0.0,30.0,,3.0,,4000.0,110.0,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,75112000EW0035,2.377691,48.847011
29722,2023-561569,2023-05-22,280000.0,Appartement,0.0,70.0,59.6,4.0,4698.0,4000.0,110.0,RUE DE CHARENTON,1794,75012.0,75112,Paris 12e Arrondissement,75,75112000EW0035,2.377691,48.847011
29723,2023-561570,2023-05-23,280000.0,Appartement,0.0,30.0,30.05,2.0,9318.0,9333.0,13.0,RUE TAINE,9153,75012.0,75112,Paris 12e Arrondissement,75,75112000CB0069,2.392017,48.838203
29726,2023-561572,2023-06-05,4400000.0,Appartement,2.0,300.0,321.35,5.0,13692.0,14667.0,32.0,AV FOCH,3696,75016.0,75116,Paris 16e Arrondissement,75,75116000FA0110,2.288242,48.873836
29728,2023-561573,2023-05-25,485000.0,Appartement,0.0,37.0,36.3,2.0,13361.0,13108.0,61.0,RUE DAGUERRE,2513,75014.0,75114,Paris 14e Arrondissement,75,75114000CN0027,2.326291,48.834863
29729,2023-561574,2023-05-16,150500.0,Appartement,0.0,16.0,9.68,1.0,15548.0,9406.0,69.0,RUE DU CARDINAL LEMOINE,1545,75005.0,75105,Paris 5e Arrondissement,75,75105000AJ0031,2.350664,48.845481
29732,2023-561575,2023-06-02,715510.0,Appartement,2.0,52.0,55.09,3.0,12988.0,13760.0,37.0,RUE BREGUET,1267,75011.0,75111,Paris 11e Arrondissement,75,75111000BI0032,2.375694,48.858421
29733,2023-561576,2023-05-10,245000.0,Appartement,0.0,21.0,20.53,1.0,11934.0,11667.0,48.0,RUE MAURICE RIPOCHE,6209,75014.0,75114,Paris 14e Arrondissement,75,75114000CO0028,2.323736,48.833219
29734,2023-561577,2023-05-17,1393800.0,Appartement,1.0,130.0,129.57,4.0,10757.0,10722.0,11.0,AV LA GRANDE ARMEE,4271,75016.0,75116,Paris 16e Arrondissement,75,75116000FB0011,2.291704,48.874344
29736,2023-561578,2023-05-26,405900.0,Appartement,2.0,43.0,43.54,2.0,9322.0,9440.0,6.0,RUE DE MUSSET,6649,75016.0,75116,Paris 16e Arrondissement,75,75116000AQ0039,2.265082,48.842009
29740,2023-561580,2023-06-05,472800.0,Appartement,0.0,38.0,33.97,2.0,13918.0,12442.0,4.0,RUE ROCHEBRUNE,8286,75011.0,75111,Paris 11e Arrondissement,75,75111000AZ0051,2.378877,48.86068
29741,2023-561581,2023-06-01,284480.0,Appartement,0.0,30.0,25.43,2.0,11187.0,9483.0,35.0,RUE SAINT MAUR,8699,75011.0,75111,Paris 11e Arrondissement,75,75111000AY0066,2.380772,48.861206
29743,2023-561582,2023-05-30,275000.0,Appartement,1.0,25.0,29.18,1.0,9424.0,11000.0,37.0,RUE JUGE,5052,75015.0,75115,Paris 15e Arrondissement,75,75115000DJ0046,2.294278,48.849669
29744,2023-561583,2023-05-23,315000.0,Appartement,0.0,22.0,22.24,1.0,14164.0,14318.0,131.0,RUE DE L UNIVERSITE,9527,75007.0,75107,Paris 7e Arrondissement,75,75107000CL0039,2.3082,48.860773
29746,2023-561585,2023-06-01,111000.0,Appartement,1.0,14.0,,1.0,,7929.0,47.0,RUE DU THEATRE,9230,75015.0,75115,Paris 15e Arrondissement,75,75115000DW0043,2.289009,48.84899
29749,2023-561586,2023-05-30,472000.0,Appartement,2.0,42.0,44.73,3.0,10552.0,11238.0,9.0,RUE DE LA PROCESSION,7845,75015.0,75115,Paris 15e Arrondissement,75,75115000CH0037,2.305766,48.839999
29753,2023-561587,2023-05-22,585000.0,Appartement,2.0,80.0,,4.0,,7312.0,40.0,AV D ITALIE,4754,75013.0,75113,Paris 13e Arrondissement,75,75113000EA0082,2.354633,48.829151
29757,2023-561589,2023-05-30,500000.0,Appartement,2.0,48.0,49.03,2.0,10198.0,10417.0,72.0,RUE DE PICPUS,7402,75012.0,75112,Paris 12e Arrondissement,75,75112000CA0048,2.397304,48.842284
29758,2023-561590,2023-06-01,874000.0,Appartement,2.0,79.0,80.02,4.0,10922.0,11063.0,118.0,BD EXELMANS,3465,75016.0,75116,Paris 16e Arrondissement,75,75116000AZ0033,2.259058,48.846179
29763,2023-561592,2023-05-22,842400.0,Appartement,1.0,65.0,70.23,2.0,11995.0,12960.0,67.0,BD SUCHET,9107,75016.0,75116,Paris 16e Arrondissement,75,75116000BO0010,2.26153,48.851383
29765,2023-561593,2023-06-01,600000.0,Appartement,1.0,60.0,,3.0,,10000.0,1.0,RUE COGNACQ JAY,2177,75007.0,75107,Paris 7e Arrondissement,75,75107000CN0013,2.305225,48.861535
29768,2023-561594,2023-06-01,1060000.0,Appartement,1.0,61.0,59.26,3.0,17887.0,17377.0,5.0,PL SAINT SULPICE,8771,75006.0,75106,Paris 6e Arrondissement,75,75106000AI0045,2.334313,48.850354
29769,2023-561595,2023-05-26,305000.0,Appartement,0.0,54.0,32.3,3.0,9443.0,5648.0,144.0,RUE DE TOLBIAC,9337,75013.0,75113,Paris 13e Arrondissement,75,75113000DZ0058,2.356241,48.826272
29774,2023-561597,2023-06-02,870000.0,Appartement,3.0,116.0,118.94,4.0,7315.0,7500.0,1.0,RUE PIERRE BOURDAN,7411,75012.0,75112,Paris 12e Arrondissement,75,75112000CO0008,2.39172,48.846161
29776,2023-561598,2023-05-22,188000.0,Appartement,1.0,19.0,17.4,1.0,10805.0,9895.0,15.0,RUE BEZOUT,0944,75014.0,75114,Paris 14e Arrondissement,75,75114000BS0088,2.331719,48.828808
29778,2023-561599,2023-05-23,445000.0,Appartement,1.0,43.0,38.93,3.0,11431.0,10349.0,151.0,RUE DE CHARONNE,1888,75011.0,75111,Paris 11e Arrondissement,75,75111000BS0054,2.388551,48.855686
29780,2023-561600,2023-05-30,300000.0,Appartement,1.0,26.0,27.02,2.0,11103.0,11538.0,126.0,RUE DE VAUGIRARD,9624,75006.0,75106,Paris 6e Arrondissement,75,75106000AZ0038,2.320783,48.84551
29781,2023-561601,2023-05-23,303400.0,Appartement,2.0,30.0,25.05,1.0,12112.0,10113.0,11.0,VLA JUGE,5053,75015.0,75115,Paris 15e Arrondissement,75,75115000DJ0069,2.29294,48.849315
29786,2023-561606,2023-06-02,1019290.0,Appartement,1.0,61.0,70.67,2.0,14423.0,16710.0,20.0,RUE LITTRE,5716,75006.0,75106,Paris 6e Arrondissement,75,75106000AX0045,2.323806,48.844686
29788,2023-561607,2023-05-16,324420.0,Appartement,0.0,29.0,28.36,1.0,11439.0,11187.0,41.0,RUE RAFFET,7998,75016.0,75116,Paris 16e Arrondissement,75,75116000BR0062,2.263727,48.852179
29789,2023-561608,2023-06-01,2000.0,Appartement,1.0,56.0,,3.0,,36.0,35.0,RUE DES TROIS BORNES,9456,75011.0,75111,Paris 11e Arrondissement,75,75111000AE0042,2.373801,48.867446
29791,2023-561609,2023-06-01,363000.0,Appartement,0.0,33.0,37.29,3.0,9735.0,11000.0,33.0,RUE DIDOT,2794,75014.0,75114,Paris 14e Arrondissement,75,75114000CO0139,2.320798,48.832539
29793,2023-561611,2023-05-26,400000.0,Appartement,1.0,30.0,,2.0,,13333.0,7.0,RUE DE VIROFLAY,9878,75015.0,75115,Paris 15e Arrondissement,75,75115000BV0027,2.299653,48.842175
29795,2023-561612,2023-05-24,60760.0,Appartement,2.0,48.0,,2.0,,1266.0,365.0,RUE DE VAUGIRARD,9624,75015.0,75115,Paris 15e Arrondissement,75,75115000BM0066,2.295807,48.836284
29797,2023-561613,2023-05-24,225000.0,Appartement,0.0,18.0,16.07,1.0,14001.0,12500.0,15.0,RUE DU POT DE FER,7752,75005.0,75105,Paris 5e Arrondissement,75,75105000AY0031,2.347924,48.842661
29798,2023-561614,2023-05-12,147000.0,Appartement,0.0,16.0,15.02,1.0,9787.0,9188.0,39.0,RUE DESNOUETTES,2745,75015.0,75115,Paris 15e Arrondissement,75,75115000BI0027,2.288989,48.835774
29800,2023-561615,2023-06-02,551500.0,Appartement,1.0,60.0,58.55,4.0,9419.0,9192.0,49.0,RUE LINOIS,5698,75015.0,75115,Paris 15e Arrondissement,75,75115000DV0013,2.285533,48.847248
29803,2023-561616,2023-06-07,200000.0,Appartement,4.0,180.0,23.59,7.0,8478.0,1111.0,5.0,RUE BENJAMIN GODARD,0864,75016.0,75116,Paris 16e Arrondissement,75,75116000ED0072,2.275251,48.866212
29807,2023-561617,2023-05-22,7858.0,Appartement,1.0,87.0,,4.0,,90.0,91.0,RUE ST DOMINIQUE,8529,75007.0,75107,Paris 7e Arrondissement,75,75107000BZ0041,2.307531,48.859528
29809,2023-561618,2023-05-23,334000.0,Appartement,1.0,47.0,,1.0,,7106.0,56.0,AV EMILE ZOLA,3266,75015.0,75115,Paris 15e Arrondissement,75,75115000GH0004,2.283788,48.846118
29811,2023-561619,2023-06-08,525000.0,Appartement,1.0,39.0,39.2,1.0,13393.0,13462.0,32.0,AV DE L OBSERVATOIRE,6860,75014.0,75114,Paris 14e Arrondissement,75,75114000AD0056,2.336008,48.83891
